Queries,,Model,Article1/Ranking,Article2/Ranking,Article3/Ranking,Article4/Ranking,Article5/Ranking,Article6/Ranking,Article7/Ranking,Article8/Ranking,Article9/Ranking,Article10/Ranking,Article11/Ranking,Article12/Ranking,"Non-parametric (Friedman, Nemenyi)"
"Sentosa Merlion is closed, with the four shops closing from the next day. A S$90 million Sentosa Sensoryscape project will replace the attraction, targeted by 2022.",0,Title,"(465, 'ms')","(50511, 'zh')","(44398, 'en')","(1983, 'ta')","(594, 'ms')","(18946, 'en')","(5694, 'ta')","(8056, 'ta')","(85235, 'en')","(40491, 'zh')","(48540, 'zh')","(413, 'ms')",p=0.920
"Sentosa Merlion is closed, with the four shops closing from the next day. A S$90 million Sentosa Sensoryscape project will replace the attraction, targeted by 2022.",1,BWE-Agg-Add,0.4264255411129746,0.46389101624711293,0.7360218732852929,0.4826317051260557,0.5066097329048262,0.5631679197849376,0.4430699411662613,0.46369016417637754,0.5847699815592089,0.5170551208725476,0.401396207758099,0.16372987715704368,0.3333333333333333
"Sentosa Merlion is closed, with the four shops closing from the next day. A S$90 million Sentosa Sensoryscape project will replace the attraction, targeted by 2022.",2,BWE-Agg-IDF,0.379040606536028,0.5324576427033912,0.7424488842202803,0.4861262202363686,0.49166351627109217,0.5406740699417476,0.44823549418695463,0.45675114444355713,0.5707965966578837,0.6371218081802992,0.39764194572510847,0.16132394781590098,0.3333333333333333
"Sentosa Merlion is closed, with the four shops closing from the next day. A S$90 million Sentosa Sensoryscape project will replace the attraction, targeted by 2022.",3,LASER,0.7095700582866835,0.6891308074233472,0.765628376942474,0.18797138141521952,0.7103174911573864,0.4439139087840778,0.23595085932549784,0.13735886714227688,0.43759486637532824,0.6346379391624329,0.6661324452364809,0.6650123385332649,0.3333333333333333
"Scoot moves from Terminal 2 to Terminal 1 of Changi Airport, first announced on 15 November 2018. The move aims to facilitate growth and enhance customer experience.",0,Title,"(176, 'ms')","(15687, 'en')","(8530, 'ta')","(10401, 'ta')","(12820, 'zh')","(40492, 'zh')","(44343, 'zh')","(262, 'ta')","(61591, 'en')","(357, 'ms')","(28104, 'en')","(694, 'ms')",p=0.920
"Scoot moves from Terminal 2 to Terminal 1 of Changi Airport, first announced on 15 November 2018. The move aims to facilitate growth and enhance customer experience.",1,BWE-Agg-Add,0.49875901205955536,0.7744968378172419,0.5277727885697245,0.5348507282479511,0.5077174611624997,0.5307573683589201,0.5232536082634741,0.4479188685444424,0.654647744313025,0.4911859776748153,0.7511649445237354,0.45116733263112196,0.3333333333333333
"Scoot moves from Terminal 2 to Terminal 1 of Changi Airport, first announced on 15 November 2018. The move aims to facilitate growth and enhance customer experience.",2,BWE-Agg-IDF,0.5058614740918728,0.7706875055433333,0.5386814360316654,0.5339354569336205,0.5290883367195099,0.5460232100593251,0.5137209718148334,0.45941092302151015,0.6497952135001436,0.4782544408127631,0.7274388814326893,0.432930327575218,0.3333333333333333
"Scoot moves from Terminal 2 to Terminal 1 of Changi Airport, first announced on 15 November 2018. The move aims to facilitate growth and enhance customer experience.",3,LASER,0.7923646840217837,0.598125215944317,0.24125025407677816,0.4213823561624086,0.660652923234243,0.6633868106297675,0.6654345416040094,0.21380001480246139,0.5737493753951598,0.7418926821958554,0.4016807892578063,0.5199979029222676,0.3333333333333333
ST Engineering launches the Strobo Series 12 autonomous bus. A public trial on Jurong Island will take place from the middle of next year.,0,Title,"(46617, 'en')","(3960, 'zh')","(326, 'ms')","(11400, 'ta')","(176, 'ms')","(8974, 'ta')","(95865, 'en')","(853, 'ta')","(45182, 'zh')","(34835, 'zh')","(481, 'ms')","(10370, 'en')",p=0.205
ST Engineering launches the Strobo Series 12 autonomous bus. A public trial on Jurong Island will take place from the middle of next year.,1,BWE-Agg-Add,0.6966551762588997,0.4532621796766207,0.5389105694923132,0.5495479654523463,0.39650669258297777,0.5571612287504669,0.6011133010456836,0.4996275113354828,0.442883919512217,0.41819225038581853,0.4344062446028672,0.6434991540880975,0.29349483496819684
ST Engineering launches the Strobo Series 12 autonomous bus. A public trial on Jurong Island will take place from the middle of next year.,2,BWE-Agg-IDF,0.6600878134614964,0.45114502898513237,0.5424355177717328,0.5173710621186871,0.37592143852025317,0.5531877217511266,0.5425287659460362,0.4855299141147951,0.4435207138779403,0.4030485589058811,0.42831148993938,0.5879984538725264,0.29349483496819684
ST Engineering launches the Strobo Series 12 autonomous bus. A public trial on Jurong Island will take place from the middle of next year.,3,LASER,0.5397564013247315,0.6464572869354904,0.6675171718590264,0.6061597014421911,0.6782147581650639,0.17994895616792525,0.3710416428289933,0.22288044866579584,0.6465899746543421,0.586518462565016,0.6785380574406679,0.4995372664145784,0.4130103300636063
"NTUC FairPrice, Kopitiam, and NTUC Foodfare will be housed under a new NTUC FairPrice Group to enhance affordability.",0,Title,"(84189, 'en')","(868, 'ms')","(35922, 'zh')","(14, 'ta')","(36894, 'zh')","(96291, 'en')","(10027, 'ta')","(170, 'ms')","(6164, 'ta')","(549, 'ms')","(5381, 'zh')","(103471, 'en')",p=0.125
"NTUC FairPrice, Kopitiam, and NTUC Foodfare will be housed under a new NTUC FairPrice Group to enhance affordability.",1,BWE-Agg-Add,0.5750174803777034,0.37438991704494456,0.4210514085666596,0.4035646118894049,0.4539652022229437,0.4825103256394722,0.36922426748643683,0.24613084603792515,0.4234228030263475,0.2643682083463414,0.4193127618159334,0.5297640335096874,0.7318606335387249
"NTUC FairPrice, Kopitiam, and NTUC Foodfare will be housed under a new NTUC FairPrice Group to enhance affordability.",2,BWE-Agg-IDF,0.5705000777434966,0.3837141918450316,0.39784433081395804,0.4045859965685425,0.427971531082758,0.4505974067447043,0.3587010201036921,0.2115556301335504,0.42915109252464334,0.2666959175722752,0.39113118758405635,0.4857135302260878,0.13406968323063756
"NTUC FairPrice, Kopitiam, and NTUC Foodfare will be housed under a new NTUC FairPrice Group to enhance affordability.",3,LASER,0.3955181127731484,0.6806224610324598,0.6158979321731222,0.5578493293370812,0.6062346916425077,0.4679969492064047,0.17226866775815242,0.586374268641071,0.3443845892313173,0.6852124381888701,0.6411171496557277,0.6532353467144252,0.13406968323063756
"Paya Lebar Quarter, a mixed-use development by Lend Lease is officially opened.",0,Title,"(59838, 'en')","(11662, 'ta')","(38, 'ms')","(7613, 'en')","(31259, 'zh')","(830, 'ms')","(25466, 'zh')","(15474, 'zh')","(12772, 'ta')","(9515, 'ta')","(564, 'ms')","(26513, 'en')",p=0.097
"Paya Lebar Quarter, a mixed-use development by Lend Lease is officially opened.",1,BWE-Agg-Add,0.5920114248029653,0.5022277132876674,0.5487129534642332,0.6318881999809418,0.4272129633320361,0.43224353541963206,0.5284838083771606,0.46598335049873746,0.5033862797493053,0.46630159156022616,0.4760657613711258,0.574780736586889,0.5308748413236074
"Paya Lebar Quarter, a mixed-use development by Lend Lease is officially opened.",2,BWE-Agg-IDF,0.563145091312881,0.5213616501617243,0.5610491684918305,0.623026997486611,0.4238133944686602,0.438826285293209,0.5229260869102932,0.48371417796677907,0.4989722505989841,0.4622082753658798,0.47960393511410415,0.5195665714059227,0.2345625793381963
"Paya Lebar Quarter, a mixed-use development by Lend Lease is officially opened.",3,LASER,0.4767090747447189,0.5591328722602265,0.6799638956357856,0.538240053791778,0.5286423520295026,0.6483695112045817,0.554347918856491,0.5177938922465471,0.5056267159830893,0.5714393394734649,0.6863373466542981,0.4906655416348375,0.2345625793381963
Public bus drivers will be trained to operate autonomous buses after a MOU is signed.,0,Title,"(5458, 'zh')","(790, 'ms')","(6818, 'ta')","(80430, 'en')","(105070, 'en')","(3550, 'ta')","(277, 'ms')","(7178, 'ta')","(99447, 'en')","(35929, 'zh')","(33209, 'zh')","(539, 'ms')",p=0.338
Public bus drivers will be trained to operate autonomous buses after a MOU is signed.,1,BWE-Agg-Add,0.5531055489438927,0.46095712332879313,0.3610827752934213,0.6309186062611594,0.7419213877126318,0.44642412948924154,0.5654661094281426,0.3636147192773007,0.6708007340317389,0.4114263987998581,0.4206437644519739,0.3753994802348704,0.46149310096338003
Public bus drivers will be trained to operate autonomous buses after a MOU is signed.,2,BWE-Agg-IDF,0.5325983662469691,0.4684151440288558,0.3735777586019322,0.6599229812697531,0.7500933629710103,0.44941909241741196,0.5612820317718683,0.360986965756731,0.7149784006478186,0.42764933667135907,0.43010661182771714,0.3844653982175459,0.26925344951831
Public bus drivers will be trained to operate autonomous buses after a MOU is signed.,3,LASER,0.5380099094215804,0.6260860772689355,0.14345393496298756,0.3859552792481824,0.6294630250555463,0.16406038328249772,0.30156024114347435,0.08398456822338578,0.35149714791285763,0.5504915757856563,0.515479854628855,0.587844462587723,0.26925344951831
"Singapore Airlines and Malaysia Airlines have proposed code-sharing of flights and sharing revenue for Singapore-Malaysia flights. The agreement includes SilkAir, Scoot and Firefly airlines. Joint promotions will also be explored.",0,Title,"(178, 'ms')","(102314, 'en')","(3115, 'zh')","(1949, 'ta')","(8690, 'ta')","(16075, 'zh')","(100127, 'en')","(48051, 'en')","(11037, 'ta')","(339, 'ms')","(14228, 'zh')","(492, 'ms')",p=0.558
"Singapore Airlines and Malaysia Airlines have proposed code-sharing of flights and sharing revenue for Singapore-Malaysia flights. The agreement includes SilkAir, Scoot and Firefly airlines. Joint promotions will also be explored.",1,BWE-Agg-Add,0.2517385306852411,0.6867850680691889,0.5176854282356601,0.5340028244350754,0.5206872431751715,0.6100575365643023,0.6281839618729276,0.7093553316637266,0.5294295879452513,0.4238010447534891,0.5440814273263307,0.3914932155943603,0.3116584388835917
"Singapore Airlines and Malaysia Airlines have proposed code-sharing of flights and sharing revenue for Singapore-Malaysia flights. The agreement includes SilkAir, Scoot and Firefly airlines. Joint promotions will also be explored.",2,BWE-Agg-IDF,0.25244337991261634,0.7263489481844989,0.5300777174607544,0.5505697779620092,0.5068869950088256,0.5938738369477118,0.6538093349849943,0.7004482040629053,0.5338325511135431,0.28453951908669667,0.5185763019998775,0.3550363166576271,0.37668312223281664
"Singapore Airlines and Malaysia Airlines have proposed code-sharing of flights and sharing revenue for Singapore-Malaysia flights. The agreement includes SilkAir, Scoot and Firefly airlines. Joint promotions will also be explored.",3,LASER,0.6507366787507975,0.7304498415304854,0.6947784970425588,0.539974575811133,0.3001886131978748,0.7091755320268538,0.346146999109456,0.3867329676234924,0.2737387350627358,0.7401883378398222,0.7450583569035291,0.7145558313865786,0.3116584388835917
The Johor Bahru–Singapore Rapid Transit System will go ahead with a 36 per cent cost cut. Details are still being worked out in preparation for a future agreement.,0,Title,"(339, 'ms')","(113853, 'en')","(17192, 'zh')","(2998, 'ta')","(10828, 'ta')","(467, 'zh')","(19489, 'zh')","(911, 'ta')","(342, 'ms')","(56669, 'en')","(100803, 'en')","(0, 'ms')",p=0.368
The Johor Bahru–Singapore Rapid Transit System will go ahead with a 36 per cent cost cut. Details are still being worked out in preparation for a future agreement.,1,BWE-Agg-Add,0.46419261483879565,0.6672605422481094,0.4636712852211797,0.5750203053800834,0.547399402142252,0.453137723258467,0.4813343598430562,0.5163691251543502,0.4769609490011638,0.7013949450190328,0.5708512101981867,0.4354242581502745,0.3333333333333333
The Johor Bahru–Singapore Rapid Transit System will go ahead with a 36 per cent cost cut. Details are still being worked out in preparation for a future agreement.,2,BWE-Agg-IDF,0.3742859572858621,0.6509064966789331,0.4382881138021203,0.5750870285311703,0.5582025147605565,0.40357190949243177,0.4541724596196353,0.5477028282671883,0.4651686986687486,0.6527704500321538,0.5546129616111024,0.34017768010129046,0.3333333333333333
The Johor Bahru–Singapore Rapid Transit System will go ahead with a 36 per cent cost cut. Details are still being worked out in preparation for a future agreement.,3,LASER,0.6797049284457803,0.3490906142917968,0.629015652993196,0.10424316152970745,0.18800802291555732,0.6005407327737472,0.5967687039210722,0.18563621857744256,0.6030595193413307,0.3569988077466011,0.679527890525358,0.6910197831279766,0.3333333333333333
Canberra MRT station,0,Title,"(539, 'ms')","(49669, 'zh')","(69920, 'en')","(6985, 'zh')","(12335, 'ta')","(9953, 'ta')","(70958, 'en')","(7702, 'ta')","(3377, 'en')","(936, 'ms')","(12820, 'zh')","(732, 'ms')",p=0.920
Canberra MRT station,1,BWE-Agg-Add,0.3763687672641197,0.47935883971968396,0.6003942737102919,0.3741834130198513,0.3080657591630136,0.2450333719151972,0.521578082505359,0.3364898829058592,0.3540556158769831,0.4901285152853384,0.46422196297503365,0.37254304861365883,0.3333333333333333
Canberra MRT station,2,BWE-Agg-IDF,0.3491866621542889,0.4797714411784441,0.6447336659953212,0.39278499866871,0.29808504829091637,0.2256137974379609,0.5355733885696665,0.3390244095579343,0.3547886202640564,0.4846668362920829,0.4884111195409792,0.3276905795074041,0.3333333333333333
Canberra MRT station,3,LASER,0.4981709914295478,0.4657132048675348,0.4931052823217294,0.4010754877640955,0.384112145934895,0.03997762534089166,0.42896203138781913,0.07552944442286152,0.44236388544444416,0.584947186351446,0.41563980131558503,0.5425409597412751,0.3333333333333333
"Canberra MRT station opens, becoming the second infill station on the MRT after Dover MRT station. In addition, the station has many green features and features a 72m crossover track for resiliency.",0,Title,"(539, 'ms')","(9864, 'ta')","(732, 'ms')","(12820, 'zh')","(69920, 'en')","(23781, 'zh')","(1440, 'en')","(12335, 'ta')","(12297, 'en')","(11042, 'zh')","(4068, 'ta')","(58, 'ms')",p=0.717
"Canberra MRT station opens, becoming the second infill station on the MRT after Dover MRT station. In addition, the station has many green features and features a 72m crossover track for resiliency.",1,BWE-Agg-Add,0.49690191137728745,0.5672612242921572,0.4512788616668395,0.5659457685905265,0.7700884366209662,0.4249058575411914,0.7896750486465351,0.42565211542103054,0.6899617184905559,0.4383794516833604,0.4051210013413126,0.3494864499422621,0.3002548138587512
"Canberra MRT station opens, becoming the second infill station on the MRT after Dover MRT station. In addition, the station has many green features and features a 72m crossover track for resiliency.",2,BWE-Agg-IDF,0.4652865215299619,0.5734463623381025,0.42530370998940253,0.5777469735308475,0.7751230675929497,0.4380609830285064,0.79965695893128,0.40312309294971305,0.6885344082901722,0.4528906233543425,0.4103350049620298,0.30300066185086716,0.3994903722824976
"Canberra MRT station opens, becoming the second infill station on the MRT after Dover MRT station. In addition, the station has many green features and features a 72m crossover track for resiliency.",3,LASER,0.7446094842025635,0.27380607904569093,0.7391649249594857,0.666966804928975,0.7367761801984473,0.6450595303155264,0.3827309852633936,0.6909309841393576,0.4026700770062941,0.6553936533251007,0.18153634908920882,0.7171196068367033,0.3002548138587512
"The Ministry of Transport announced a ban on e-scooters on footpaths from 5 November to make footpaths safer, coming on the back of several accidents recently. More types of personal mobility devices (PMDs) will be banned from the first quarter of 2020 like hoverboards and electric unicycles. The ban will not apply to bicycles or personal mobility aids being used on footpaths. In addition, licence applications for PMD sharing services will be rejected and no new applications will be accepted after safety concerns raised. After feedback that the ban will affect food delivery riders' livelihoods, a new grant to exchange e-scooters for e-bikes is announced four days later.",0,Title,"(939, 'ms')","(230, 'zh')","(6929, 'ta')","(13807, 'en')","(955, 'ms')","(4301, 'ta')","(27296, 'zh')","(15425, 'en')","(50771, 'en')","(1796, 'ta')","(398, 'zh')","(44, 'ms')",p=0.558
