Queries,,Model,Article1/Ranking,Article2/Ranking,Article3/Ranking,Article4/Ranking,Article5/Ranking,Article6/Ranking,Article7/Ranking,Article8/Ranking,Article9/Ranking,Article10/Ranking,Article11/Ranking,Article12/Ranking,Article13/Ranking,Article14/Ranking,Article15/Ranking,Article16/Ranking,Article17/Ranking,Article18/Ranking,Article19/Ranking,Article20/Ranking,Article21/Ranking,Article22/Ranking,Article23/Ranking,Article24/Ranking,"Non-parametric (Friedman, Nemenyi)","Non-parametric (Friedman, Nemenyi) (New)"
"Cyclone Idai makes landfall on Mozambique, causing at least 1,073 fatalities, as well as causing mass flooding and power outages in southern Africa.",5,Ensemble-model,0.29829692301293814,0.501663809167631,0.4212688201278496,0.5540567407028677,0.5420975282693558,0.5190961314225433,0.44275924341786854,0.5579217547262472,0.5351648063292118,0.40722949877485226,0.6576032542085355,0.5466277492809685,0.5511306237206106,0.4319255685705073,0.583205712641911,0.4446418898298134,0.45857531791681816,0.5533250690763326,0.5760072538957677,0.47796977949307373,0.3755786179696417,0.5259793765717276,0.4173443857399257,0.5577365328731404,0,0.5450750008653079
"51 people are killed and 50 others injured in terrorist attacks on two mosques in Christchurch, New Zealand. It is the deadliest mass shooting and terrorist attack in New Zealand's history.",0,Title,"(105747, 'en')","(253, 'ms')","(429, 'ms')","(33468, 'zh')","(75211, 'en')","(10006, 'ta')","(10768, 'ta')","(42756, 'zh')","(9059, 'en')","(45439, 'zh')","(12984, 'ta')","(716, 'ms')","(6006, 'ta')","(10256, 'ta')","(25969, 'en')","(6393, 'zh')","(17368, 'zh')","(672, 'ms')","(2871, 'ta')","(50506, 'zh')","(307, 'ms')","(93028, 'en')","(90353, 'en')","(513, 'ms')",p=0.000061,p=0.000006
"51 people are killed and 50 others injured in terrorist attacks on two mosques in Christchurch, New Zealand. It is the deadliest mass shooting and terrorist attack in New Zealand's history.",1,BWE-Agg-Add,0.4970328454038599,0.4288133280334462,0.2333214216766022,0.4302884410784326,0.4806270860803704,0.4357399930846565,0.5417012308805619,0.3939212479159538,0.5947054153097214,0.27982790282508657,0.46744597048450565,0.4778459366209403,0.49927433153044015,0.4730238615806594,0.5461140789435452,0.38422029140184666,0.42557191205326794,0.3126771456865445,0.4970954211565376,0.23305484776485266,0.33240310095749753,0.519905042208787,0.5396897107669821,0.3512503664720739,0.10150148901441845,0.057133839265402435
"51 people are killed and 50 others injured in terrorist attacks on two mosques in Christchurch, New Zealand. It is the deadliest mass shooting and terrorist attack in New Zealand's history.",2,BWE-Agg-IDF,0.48901552672095244,0.44940764485380685,0.22265430221470098,0.4619888271608404,0.5063820928093627,0.44361835042979664,0.5455962237401307,0.40225871710447936,0.6147588247442548,0.3052847094894802,0.466439977632265,0.49436816074395656,0.4965454253420196,0.4885148982988567,0.5380756861171709,0.38977381325108695,0.4415948201726078,0.3079526002604716,0.4873957746383419,0.23743399826684977,0.33098216367753736,0.5012646830802576,0.5375561061426365,0.34836123744759145,0.22936000792598374,0.10700417916937034
"51 people are killed and 50 others injured in terrorist attacks on two mosques in Christchurch, New Zealand. It is the deadliest mass shooting and terrorist attack in New Zealand's history.",3,LASER,0.6631731254804021,0.24747476126528342,0.6841189846048181,0.7157919022948289,0.3229927006853817,0.6843376361640425,0.6416771011216251,0.6977444088264342,0.5993104056650885,0.6709616343218923,0.28220780382400057,0.7058009235390353,0.2639817855555061,0.26701147762884797,0.261576432278927,0.7166674266682647,0.7063318272469105,0.6994679733740282,0.6589391169304956,0.6425097261762213,0.643501954308136,0.3673641271988529,0.37149051367878094,0.7037550138990887,0.6400249758497742,0.2410237451413413
"51 people are killed and 50 others injured in terrorist attacks on two mosques in Christchurch, New Zealand. It is the deadliest mass shooting and terrorist attack in New Zealand's history.",4,LASER-meta,0.5941639914485899,0.5958816498550713,0.6238415445237905,0.6241317232210476,0.6665854859469134,0.5679820592074423,0.5816940390466705,0.5474679233631401,0.6150023436450766,0.5533276211156097,0.5786098396538583,0.5701954532749783,0.48658662841372513,0.5688694245921078,0.6260241347910278,0.5872881806505569,0.6670121481411518,0.6650617538869003,0.499025904421364,0.6074906932985014,0.6185256927716886,0.5972984540474229,0.6335091238057938,0.6159279701314341,0.02911352720982356,0.0008844850537042644
"51 people are killed and 50 others injured in terrorist attacks on two mosques in Christchurch, New Zealand. It is the deadliest mass shooting and terrorist attack in New Zealand's history.",5,Ensemble-model,0.5646283012583723,0.4117183230136072,0.4439627557097414,0.5589936879845432,0.47517628891461616,0.5373748739322015,0.5800407854944646,0.5163107619874187,0.6032964970346758,0.45492358670225697,0.4345779956585898,0.566696864651315,0.4264021062101429,0.4334992951250843,0.4763693642099091,0.5246177434895255,0.5599623143462267,0.4975813335043494,0.5440378921199903,0.43054792881840875,0.4820379049153341,0.48720191538701507,0.5082242683705649,0.5086494812884226,0,0.5939537513701816
Nursultan Nazarbayev resigns as President of Kazakhstan after 29 years in office and appoints Kassym-Jomart Tokayev as acting president. Astana is renamed Nur-Sultan the following day in his honor.,0,Title,"(654, 'ms')","(32488, 'zh')","(12625, 'ta')","(35460, 'en')","(93, 'ms')","(5397, 'ta')","(10194, 'ta')","(18077, 'en')","(8331, 'zh')","(48303, 'en')","(83651, 'en')","(41294, 'zh')","(27037, 'zh')","(7683, 'ta')","(88295, 'en')","(99, 'ms')","(483, 'ms')","(608, 'ms')","(22864, 'zh')","(16961, 'en')","(530, 'ms')","(2118, 'ta')","(17497, 'zh')","(6824, 'ta')",p=0.001904,p=0.002490
Nursultan Nazarbayev resigns as President of Kazakhstan after 29 years in office and appoints Kassym-Jomart Tokayev as acting president. Astana is renamed Nur-Sultan the following day in his honor.,1,BWE-Agg-Add,0.4591257195582297,0.6483146840175289,0.5734793015211599,0.6067804353274383,0.631926282385125,0.6450563030687313,0.5921221362112269,0.6280427775945635,0.5312108168081577,0.5198815609044257,0.5792236056001396,0.5689184204664972,0.6298812238036084,0.5048853340358422,0.7530677749231582,0.468807410270027,0.4632972364135085,0.4628403360319255,0.38718420604576026,0.6387088949874842,0.5793654961764398,0.529759947593386,0.29427596435150405,0.5552830233365195,0.44822868927791903,0.33514184549556214
Nursultan Nazarbayev resigns as President of Kazakhstan after 29 years in office and appoints Kassym-Jomart Tokayev as acting president. Astana is renamed Nur-Sultan the following day in his honor.,2,BWE-Agg-IDF,0.40887025099954605,0.6330993240746563,0.5603304080870318,0.5424976150577112,0.5932002638741933,0.6162905955332868,0.5603441740907544,0.5726675660695526,0.49590831501893395,0.4393314479820057,0.5048657767707664,0.5659915076558443,0.6288910363058113,0.4802630576511391,0.7616203010305298,0.4452190384147215,0.41385243306212977,0.3896306268584382,0.3887105907388453,0.5889655438113729,0.5774747524719239,0.5203558460631103,0.27242760187104265,0.541620550091566,0.006906836887299866,0.0024579091541161884
Nursultan Nazarbayev resigns as President of Kazakhstan after 29 years in office and appoints Kassym-Jomart Tokayev as acting president. Astana is renamed Nur-Sultan the following day in his honor.,3,LASER,0.7435761529212822,0.8265930750598203,0.2569809773307049,0.7599323445503857,0.7684381275833246,0.7207453114576041,0.45421659185920776,0.6313623661655113,0.7607102487773956,0.5832304862778291,0.44535084541125936,0.7484500981365925,0.7469961300618134,0.28258852184230715,0.7911489962114002,0.7441946996771487,0.721174804320435,0.7303701280939447,0.7125187479124707,0.42898102958477097,0.7475616456014652,0.23069433376945153,0.6792579809842068,0.2856427954216625,0.036646142590717724,0.013172829729421737
Nursultan Nazarbayev resigns as President of Kazakhstan after 29 years in office and appoints Kassym-Jomart Tokayev as acting president. Astana is renamed Nur-Sultan the following day in his honor.,4,LASER-meta,0.3409901442162922,0.7329493830204727,0.5494850001047554,0.6204360228377913,0.668610696999158,0.5161670478716742,0.5760136663282415,0.48401765183775664,0.6136439485205734,0.6329187614493262,0.6301665189720019,0.5918681874910202,0.5760132543438656,0.19005104737403328,0.6609884442947975,0.6277222275150228,0.5526194409407498,0.5531953723073018,0.5798057175444232,0.5966482406433252,0.6180076295519198,0.441134342386635,0.6231741503164122,0.5557039288632626,0.5082183312440635,0.3052932141102931
Nursultan Nazarbayev resigns as President of Kazakhstan after 29 years in office and appoints Kassym-Jomart Tokayev as acting president. Astana is renamed Nur-Sultan the following day in his honor.,5,Ensemble-model,0.5120184887481093,0.7158770684230424,0.4725780710131001,0.644925526733082,0.6737638090701085,0.6371487461722973,0.5429326216479149,0.5914207206205909,0.6103934788698998,0.5487475359364032,0.5380084898344947,0.6263984550088426,0.6537016767983047,0.3717774598034239,0.7472371157209294,0.5788151884919905,0.5500727561249594,0.5489595397882621,0.5227393126783868,0.5601530033821631,0.6367912472214822,0.42164983919005133,0.4712393196765556,0.47312255446347296,0,0.34393420151060683
Karen Uhlenbeck is the first woman to win the Abel Prize for outstanding contributions to mathematics.,0,Title,"(11478, 'ta')","(35409, 'zh')","(776, 'ms')","(78772, 'en')","(739, 'ms')","(706, 'ms')","(13828, 'zh')","(11866, 'ta')","(3850, 'en')","(40663, 'zh')","(30514, 'en')","(27969, 'en')","(2037, 'ta')","(2717, 'ta')","(313, 'ms')","(32915, 'zh')","(1904, 'ta')","(108475, 'en')","(451, 'ms')","(27581, 'en')","(8051, 'zh')","(4799, 'zh')","(140, 'ms')","(8388, 'ta')",p=0.000030,p=0.000001
Karen Uhlenbeck is the first woman to win the Abel Prize for outstanding contributions to mathematics.,1,BWE-Agg-Add,0.52307866872373,0.2635337593200839,0.3727009910454401,0.5153150935264954,0.3405430718460237,0.2059501569424139,0.3546228245213669,0.5329355124440252,0.4361636083644202,0.20826470989933124,0.5304579976045295,0.357447712561324,0.37032763456535167,0.39035708632969557,0.48660649321599514,0.3130676493397526,0.45561437940863425,0.4509530941932256,0.22059446659791135,0.45971049775574707,0.3256103200141852,0.23729506598224076,0.32359346415746143,0.3062816952220134,0.13593803926489656,0.0754158842796135
Karen Uhlenbeck is the first woman to win the Abel Prize for outstanding contributions to mathematics.,2,BWE-Agg-IDF,0.5276202657027197,0.3079615959197056,0.40472547953736976,0.5225622353479311,0.3308265192296602,0.18629272586900025,0.398811961355141,0.5521108444941483,0.45163086914292755,0.2104604799513867,0.5199197891504717,0.35485364544315345,0.39909669814379095,0.41696625614076754,0.4954111888701783,0.30436895016661775,0.4658945976658401,0.4224974650945156,0.21507117960088082,0.47538185014769246,0.37775006389257537,0.24157445500804559,0.3078969698104458,0.3143821361075353,0.24473505384449634,0.1958466409415158
Karen Uhlenbeck is the first woman to win the Abel Prize for outstanding contributions to mathematics.,3,LASER,0.15260358243624852,0.3301409916869248,0.6391811630161383,0.5065621384482186,0.6673144810605166,0.5943917716100378,0.5862281079933911,0.14774605141320513,0.6481821063648807,0.5514604574411905,0.4238537920086345,0.2851439108444542,0.1493319573102908,0.2211864427682679,0.6689418440914499,0.5428695651252999,0.5273014385013516,0.4600370070659807,0.6626455688927834,0.36152670416324784,0.6715616952040456,0.5932053199715408,0.5653499412986186,0.14247985689536338,0.6180115234986929,0.3643256021056944
Karen Uhlenbeck is the first woman to win the Abel Prize for outstanding contributions to mathematics.,4,LASER-meta,0.4054378222604128,0.60240719081827,0.4901171950347932,0.6946283059433251,0.6063780549661464,0.6166381319986007,0.6248074495205984,0.49735880320561804,0.654130000293217,0.6368230795833241,0.6712521012293505,0.7163550764386619,0.20316907207195348,0.5892999667998332,0.6796780167116054,0.6116119393864737,0.48911732573085626,0.5388824898592958,0.5492327254695397,0.613562106834832,0.5834883925485411,0.619212567073713,0.6108944950708196,0.4670594395123926,0.0013153833919140846,8.62705674818697e-05
Karen Uhlenbeck is the first woman to win the Abel Prize for outstanding contributions to mathematics.,5,Ensemble-model,0.3901197807374257,0.3583275727834304,0.48046249070223246,0.549851658807764,0.48945828568969324,0.4007053374187511,0.4846039265050638,0.41437818408419524,0.5453336575504801,0.39659755490295945,0.5254012906141294,0.407616047650075,0.27563589776050323,0.3842201662715887,0.5809148964704755,0.43990338286089237,0.4852499314227022,0.46683691129996024,0.4170216918077091,0.4638913906848645,0.48833691000709195,0.42036839960172406,0.4506246286004129,0.2911718162058424,0,0.3643256021056944
Europe's antitrust regulators fine Google 1.49 billion euros ($1.7 billion) for freezing out rivals in the online advertising business. The ruling brings to nearly $10 billion the fines imposed against Google by the European Union.,0,Title,"(26542, 'zh')","(92436, 'en')","(79708, 'en')","(779, 'ms')","(627, 'ms')","(305, 'ms')","(6617, 'ta')","(6987, 'ta')","(5222, 'zh')","(7828, 'ta')","(4240, 'ta')","(3583, 'ta')","(57357, 'en')","(7044, 'ta')","(697, 'ms')","(512, 'ms')","(5019, 'zh')","(30351, 'zh')","(1028, 'zh')","(8357, 'zh')","(27715, 'en')","(103984, 'en')","(26003, 'en')","(437, 'ms')",p=0.000495,p=0.000272
Europe's antitrust regulators fine Google 1.49 billion euros ($1.7 billion) for freezing out rivals in the online advertising business. The ruling brings to nearly $10 billion the fines imposed against Google by the European Union.,1,BWE-Agg-Add,0.5606857372592278,0.48910547774279933,0.5151293770611384,0.3624367924957168,0.21676324389432572,0.4056322482663608,0.4495920642038893,0.4115195116137102,0.42095898608430266,0.4688502603732799,0.4318677118458703,0.41734893428165415,0.5982018411393834,0.47677482849630703,0.3067141590275694,0.27912506869978976,0.4128846448460652,0.36401786706431916,0.36537742004617535,0.484813174765356,0.5173915759099124,0.5418058692609763,0.5217547527027897,0.2888291656387039,0.13333723018139507,0.11231334467751562
Europe's antitrust regulators fine Google 1.49 billion euros ($1.7 billion) for freezing out rivals in the online advertising business. The ruling brings to nearly $10 billion the fines imposed against Google by the European Union.,2,BWE-Agg-IDF,0.5830066836844486,0.46793416527120185,0.48368707408243145,0.3396151457829843,0.24729686093229672,0.4004171546326593,0.44095285550871854,0.37397828465682664,0.422221261758227,0.47068682010293345,0.44069254705261746,0.4268933354989509,0.594385824113788,0.47863189525942335,0.28696048646327765,0.2739232474509488,0.44538020396990374,0.36326153116545173,0.38014462937904053,0.5121914159351453,0.5015508228245964,0.516625149613513,0.4916345830174945,0.297457424723821,0.09982838925413991,0.07918461981959493
Europe's antitrust regulators fine Google 1.49 billion euros ($1.7 billion) for freezing out rivals in the online advertising business. The ruling brings to nearly $10 billion the fines imposed against Google by the European Union.,3,LASER,0.7367320504319584,0.27469752358232424,0.34695586293911385,0.7275860892393271,0.6531678250222214,0.6765663502374861,0.24884071560104692,0.317767268414411,0.6914432404345304,0.2396857467115535,0.24103506321175122,0.10373440513527084,0.6005780737974851,0.2862276697144019,0.6774937423776366,0.681743740365392,0.643055791222382,0.6560472551632264,0.6712105849901236,0.6634133610045362,0.30370538477466325,0.30519057801056254,0.3400952309018327,0.7371313341847789,0.7640210734870216,0.6380187280051942
